date,tplb,d2m,u10,v10,t2m,sst,sp
2020/1/4 5:00,1049.492295,293.8142695,-6.107558356,-7.839460657,297.9044611,298.354738,101446.0973
2020/1/4 6:00,949.3847837,293.9577039,-6.037041549,-7.897833993,297.9180533,298.3541161,101393.207
2020/1/4 7:00,788.7770813,294.08304,-6.070654983,-7.897535882,297.9362638,298.3537244,101353.9935
2020/1/4 8:00,539.160073,294.1906928,-6.140762874,-7.81852634,297.9606271,298.3534846,101334.1885
2020/1/4 9:00,369.777772,294.2656559,-6.201515665,-7.720987171,297.991801,298.3533488,101332.4044
2020/1/4 10:00,246.740112,294.278575,-6.245106867,-7.657748202,298.0341876,298.3532898,101343.1806
2020/1/4 11:00,173.2504747,294.3316617,-6.349143486,-7.579701125,298.0626364,298.3532958,101368.4364
2020/1/4 12:00,134.6109324,294.3923408,-6.486683767,-7.484216468,298.0852195,298.3533681,101392.4002
2020/1/4 13:00,123.0935768,294.463648,-6.615755681,-7.3494263,298.0974738,298.353521,101411.8876
2020/1/4 14:00,136.3949368,294.5445643,-6.716789812,-7.1903751,298.0937869,298.3537852,101425.199
2020/1/4 15:00,177.1752844,294.6303559,-6.75692203,-6.996399728,298.0704892,298.3542135,101425.3036
2020/1/4 16:00,253.5906889,294.7053115,-6.802275955,-6.78120825,298.0378567,298.3548915,101417.3692
2020/1/4 17:00,300.4508223,294.7661538,-6.828660628,-6.541577252,298.0069557,298.3559549,101404.1192
2020/1/4 18:00,325.8487357,294.8192107,-6.812969632,-6.311397931,297.9839761,298.3576163,101389.9588
2020/1/4 19:00,334.8912239,294.8706793,-6.779413311,-6.108221558,297.9714689,298.3602081,101381.5131
2020/1/4 20:00,409.8261786,294.9302421,-6.736063396,-5.915914327,297.9764621,298.3642485,101385.4776
2020/1/4 21:00,425.164183,294.9920865,-6.644388253,-5.725329043,298.0091173,298.3705456,101400.8439
2020/1/4 22:00,385.2382073,295.0878685,-6.457817329,-5.542247112,298.0660697,298.380359,101424.2092
2020/1/4 23:00,333.5214101,295.2199023,-6.228917058,-5.435787638,298.1144527,298.3866571,101449.9529
2020/1/5 0:00,276.9842226,295.3686177,-6.014057891,-5.408139298,298.1624768,298.3906996,101472.373
2020/1/5 1:00,195.5092429,295.5211766,-5.825556402,-5.437875641,298.2087515,298.393295,101483.537
2020/1/5 2:00,143.2607786,295.6765796,-5.630442853,-5.521464201,298.2423732,298.3949623,101483.319
2020/1/5 3:00,109.7891368,295.8267894,-5.40329489,-5.603722555,298.2624611,298.396035,101466.8072
2020/1/5 4:00,98.47532262,295.9606932,-5.176145822,-5.649036758,298.272941,298.3967277,101437.6475
2020/1/5 5:00,107.0565731,296.0729489,-4.993594285,-5.644009975,298.2779249,298.3971789,101405.1478
2020/1/5 6:00,137.2491384,296.1642079,-4.866731218,-5.610242368,298.2788676,298.3974789,101373.9592
