date,tplb,d2m,u10,v10,t2m,sst,sp
2020/1/26 9:00,127.6166587,295.4321274,-0.320103571,-3.536247092,298.4233884,299.4687693,101064.4363
2020/1/26 10:00,128.2313871,295.3907162,-0.547156154,-3.841547655,298.3466273,299.468757,101080.4196
2020/1/26 11:00,127.8468707,295.3564129,-0.793454105,-4.15890929,298.2574514,299.468649,101102.0106
2020/1/26 12:00,126.3139951,295.3234737,-1.048853992,-4.456072675,298.1650854,299.4684237,101127.659
2020/1/26 13:00,124.0081181,295.2865966,-1.308274124,-4.708593345,298.0721,299.468036,101151.9315
2020/1/26 14:00,121.216219,295.2422091,-1.553523694,-4.89770783,297.9789508,299.4674085,101169.1474
2020/1/26 15:00,118.9048882,295.1888708,-1.776233208,-5.019283711,297.8896551,299.4664156,101176.6812
2020/1/26 16:00,116.8700844,295.1270951,-1.977058767,-5.078860279,297.8064226,299.4648587,101176.1019
2020/1/26 17:00,115.5975615,295.058108,-2.158065717,-5.091232036,297.7273688,299.4624264,101168.4802
2020/1/26 18:00,116.2874478,294.9856435,-2.317517144,-5.073500224,297.659415,299.4586323,101155.9444
2020/1/26 19:00,122.1343468,294.9136015,-2.45855036,-5.035310289,297.6039826,299.4527176,101146.7994
2020/1/26 20:00,126.9422623,294.84467,-2.582386842,-4.97701554,297.5626344,299.4434992,101142.657
2020/1/26 21:00,131.744669,294.7801641,-2.693487006,-4.895784418,297.5381629,299.4291337,101151.6358
2020/1/26 22:00,137.1212427,294.719108,-2.787108847,-4.785703622,297.528621,299.4067478,101170.4703
2020/1/26 23:00,142.3528359,294.6639828,-2.884991814,-4.659699658,297.5396337,299.3923815,101196.4076
2020/1/27 0:00,148.3057108,294.6130928,-2.965866315,-4.52256956,297.571676,299.3831617,101223.801
2020/1/27 1:00,153.4698862,294.5645484,-3.019443664,-4.383885037,297.6212974,299.3772443,101248.3013
2020/1/27 2:00,158.6751778,294.5187561,-3.038163994,-4.246908908,297.6782944,299.3734458,101260.1058
2020/1/27 3:00,164.4282697,294.4743287,-3.019027828,-4.12482318,297.7304918,299.3710066,101255.0722
2020/1/27 4:00,169.172154,294.4328722,-2.977252231,-4.021414705,297.7726647,299.3694389,101232.4628
2020/1/27 5:00,173.7747719,294.3956054,-2.935570084,-3.934445995,297.8029925,299.368429,101200.1879
2020/1/27 6:00,178.9825034,294.3636622,-2.902889879,-3.861517188,297.8208922,299.3677751,101164.0425
2020/1/27 7:00,185.3229257,294.3399044,-2.903289044,-3.806446127,297.8291172,299.3673462,101135.5775
2020/1/27 8:00,189.9977058,294.3235592,-2.937665971,-3.757551855,297.8282739,299.3670567,101120.1769
2020/1/27 9:00,194.3893489,294.3135152,-3.004846305,-3.69086086,297.8168767,299.3668486,101119.5767
2020/1/27 10:00,198.9310465,294.3074161,-3.099205985,-3.569998319,297.7929303,299.3666804,101130.8529
2020/1/27 11:00,203.8792139,294.3102524,-3.188438758,-3.50252406,297.755895,299.3665183,101146.7798
2020/1/27 12:00,208.8816343,294.316544,-3.273980292,-3.471717183,297.7125663,299.36633,101167.1398
2020/1/27 13:00,214.3534452,294.3230821,-3.357787425,-3.465563975,297.6637411,299.3660777,101184.7092
2020/1/27 14:00,219.3032091,294.3271038,-3.422188016,-3.475454154,297.6117149,299.3657112,101198.98
2020/1/27 15:00,223.9708785,294.3271974,-3.456143365,-3.504963856,297.5558474,299.3651569,101202.9428
2020/1/27 16:00,230.0030138,294.3240146,-3.459773904,-3.552262877,297.4997701,299.3643042,101200.7378
2020/1/27 17:00,235.2639502,294.317337,-3.442927138,-3.618929391,297.4430391,299.3629823,101195.7069
2020/1/27 18:00,238.0259969,294.3072162,-3.41326846,-3.702458999,297.3866488,299.3609271,101187.1473
2020/1/27 19:00,234.3667356,294.2948639,-3.387804931,-3.791238236,297.3380897,299.3577273,101182.1653
2020/1/27 20:00,229.1536622,294.2798556,-3.372359957,-3.875967467,297.301948,299.3527431,101182.7121
2020/1/27 21:00,222.2831666,294.2635844,-3.364588795,-3.941025947,297.283977,299.3449777,101194.3127
2020/1/27 22:00,212.3929225,294.2475248,-3.361654934,-3.976860283,297.2859546,299.3328779,101215.8233
2020/1/27 23:00,199.7487783,294.2247002,-3.382118089,-3.972891287,297.3010872,299.3251126,101243.7732
2020/1/28 0:00,187.7863564,294.1946633,-3.411173719,-3.935733085,297.3337976,299.3201287,101274.4087
2020/1/28 1:00,177.1188021,294.1552117,-3.423250784,-3.871162331,297.3823312,299.3169295,101302.0763
2020/1/28 2:00,167.2029746,294.1081498,-3.391871196,-3.797503966,297.440912,299.3148752,101317.7936
2020/1/28 3:00,159.3767073,294.0568725,-3.314224907,-3.740129325,297.4948547,299.3135548,101317.0413
2020/1/28 4:00,154.2831716,294.0067025,-3.194537876,-3.713695237,297.5390968,299.3127043,101298.2958
2020/1/28 5:00,153.9963699,293.9620097,-3.059006581,-3.732967083,297.5739821,299.3121536,101270.4673
2020/1/28 6:00,157.5303343,293.9248811,-2.935253858,-3.801079565,297.5977188,299.3117925,101237.987
2020/1/28 7:00,165.2055279,293.8971156,-2.842479514,-3.916546601,297.6148555,299.3115489,101212.9963
2020/1/28 8:00,169.0419636,293.8782035,-2.800519005,-4.071017669,297.6251254,299.311374,101201.3908
2020/1/28 9:00,170.705661,293.8681242,-2.814883632,-4.23881588,297.6297276,299.3112328,101207.6782
2020/1/28 10:00,170.9475435,293.8642275,-2.88791832,-4.391798755,297.6279061,299.3110971,101226.0447
2020/1/28 11:00,172.7764159,293.8673518,-2.972436728,-4.567777321,297.6111335,299.3109398,101252.9911
2020/1/28 12:00,176.1173996,293.8735298,-3.051702911,-4.745965631,297.581456,299.3107294,101282.7324
2020/1/28 13:00,180.3883569,293.8795662,-3.114054648,-4.913095151,297.5425358,299.3104238,101313.7626
2020/1/28 14:00,183.8598942,293.8836188,-3.14776962,-5.077557272,297.4947297,299.3099619,101339.4311
2020/1/28 15:00,186.4075558,293.8856881,-3.150944041,-5.250694324,297.4378347,299.3092513,101355.7483
2020/1/28 16:00,186.9765708,293.8832235,-3.130353501,-5.42719338,297.3723827,299.3081498,101360.9232
2020/1/28 17:00,186.077327,293.8759478,-3.100965698,-5.610183541,297.3020421,299.3064373,101359.0191
2020/1/28 18:00,182.3255424,293.8637714,-3.068364951,-5.792123276,297.2321742,299.3037712,101353.7331
2020/1/28 19:00,174.8093309,293.8467201,-3.04062301,-5.960404542,297.1679731,299.2996183,101354.0419
2020/1/28 20:00,166.1769808,293.8261912,-3.017312593,-6.109476456,297.1129088,299.2931479,101362.5269
2020/1/28 21:00,157.4129022,293.8046717,-3.002732084,-6.236073283,297.0711057,299.283066,101383.6683
2020/1/28 22:00,149.0955157,293.7848464,-2.996023479,-6.339873079,297.042138,299.2673563,101415.7303
2020/1/28 23:00,141.7058865,293.7553359,-3.024093069,-6.433835641,297.0284566,299.257274,101450.8494
2020/1/29 0:00,135.4688573,293.7203151,-3.076557125,-6.505957294,297.0304265,299.2508026,101484.5387
2020/1/29 1:00,131.182789,293.6826951,-3.133518276,-6.556130739,297.0475729,299.2466478,101512.2663
2020/1/29 2:00,127.4716708,293.6437607,-3.173312617,-6.589613795,297.0709996,299.2439786,101522.9107
2020/1/29 3:00,125.3657577,293.6050307,-3.185080816,-6.616230913,297.0874598,299.2422614,101514.8166
2020/1/29 4:00,125.0630184,293.5686957,-3.161632114,-6.645413387,297.0947816,299.2411525,101486.9601
2020/1/29 5:00,126.6335352,293.5341841,-3.123023385,-6.684982847,297.0936092,299.2404303,101446.0068
2020/1/29 6:00,128.7669976,293.4999024,-3.084842615,-6.743622738,297.0852411,299.2399502,101403.4242
2020/1/29 7:00,131.3661368,293.4664985,-3.060195752,-6.823231491,297.0718984,299.2396162,101370.95
2020/1/29 8:00,135.3042566,293.4356608,-3.055477498,-6.918875443,297.0530969,299.2393617,101354.8068
2020/1/29 9:00,141.4696791,293.4080929,-3.066590613,-7.015159767,297.0281334,299.2391356,101353.953
2020/1/29 10:00,148.4002181,293.3828511,-3.077630476,-7.085160062,296.997536,299.2388927,101366.5658
2020/1/29 11:00,155.25872,293.3527559,-3.109288644,-7.240302526,296.9554788,299.2385845,101382.885
2020/1/29 12:00,160.065291,293.3153558,-3.157658228,-7.428833322,296.9060797,299.2381494,101401.4703
2020/1/29 13:00,163.6451921,293.2689689,-3.212355053,-7.622767303,296.847408,299.2375002,101419.5949
2020/1/29 14:00,165.7308898,293.2130903,-3.263587554,-7.803037517,296.7779102,299.2365072,101431.6697
2020/1/29 15:00,167.0010873,293.1476811,-3.303369985,-7.968037786,296.6981923,299.2349718,101432.0858
2020/1/29 16:00,167.9893283,293.0746428,-3.332595357,-8.110059142,296.6116964,299.2325869,101426.1915
2020/1/29 17:00,169.4489551,292.9940179,-3.351392183,-8.22376689,296.5217899,299.2288754,101418.5703
2020/1/29 18:00,170.7538237,292.9070155,-3.361321375,-8.311925946,296.4308023,299.2230952,101410.4231
2020/1/29 19:00,172.0417161,292.8169665,-3.376446856,-8.372066731,296.3492886,299.2140901,101407.7236
2020/1/29 20:00,171.8547063,292.7295601,-3.410692335,-8.405054021,296.2813755,299.2000592,101414.8143
2020/1/29 21:00,170.7698289,292.6485953,-3.466448793,-8.404927327,296.2315269,299.1781963,101432.2109
2020/1/29 22:00,168.106084,292.5743531,-3.539936871,-8.367689999,296.2055231,299.1441287,101459.6788
2020/1/29 23:00,164.6938518,292.5010796,-3.633914342,-8.382601478,296.1974834,299.1222653,101492.7412
2020/1/30 0:00,160.9302359,292.4295638,-3.740558338,-8.421454766,296.2128967,299.1082334,101524.2333
2020/1/30 1:00,158.801933,292.3561307,-3.841106099,-8.460807981,296.2466534,299.0992267,101549.9359
2020/1/30 2:00,157.906727,292.281201,-3.919184222,-8.493519227,296.2903751,299.0934437,101565.0493
2020/1/30 3:00,158.4100802,292.2075299,-3.959583451,-8.527941678,296.3265194,299.089728,101561.8142
2020/1/30 4:00,163.2156337,292.1374688,-3.959175378,-8.571176028,296.3519721,299.0873363,101542.6066
2020/1/30 5:00,170.3196222,292.0701413,-3.930226807,-8.614897416,296.3634362,299.0857902,101511.7691
2020/1/30 6:00,181.3981829,292.0059035,-3.892960469,-8.660422847,296.3606555,299.0847807,101477.1091
2020/1/30 7:00,197.3162742,291.9412268,-3.866383606,-8.70072724,296.3467457,299.0841058,101452.335
2020/1/30 8:00,215.6402298,291.8732103,-3.854632905,-8.73183651,296.3209849,299.0836305,101440.7332
2020/1/30 9:00,235.6079014,291.7985809,-3.849944358,-8.741709721,296.2847811,299.0832597,101444.843
2020/1/30 10:00,254.801754,291.7091881,-3.830090193,-8.714150774,296.2286724,299.0829193,101457.9607
2020/1/30 11:00,272.4517208,291.6287166,-3.875643893,-8.726251571,296.1810532,299.0825412,101476.9002
2020/1/30 12:00,290.905038,291.5533805,-3.957134337,-8.747244398,296.1405392,299.0820499,101494.6231
2020/1/30 13:00,305.8183788,291.4797563,-4.058907938,-8.753120005,296.1033479,299.0813469,101510.5951
2020/1/30 14:00,320.134366,291.4058367,-4.163508275,-8.745656924,296.0675542,299.0802918,101520.6326
2020/1/30 15:00,332.9757155,291.3304366,-4.256773193,-8.715706914,296.0330021,299.0786735,101521.2949
2020/1/30 16:00,343.1926482,291.2531678,-4.334999581,-8.667833785,296.0002522,299.0761684,101516.0697
2020/1/30 17:00,348.3416588,291.1772538,-4.399602785,-8.608351368,295.9711984,299.0722754,101507.2926
2020/1/30 18:00,350.416613,291.1049869,-4.448100901,-8.542205029,295.947065,299.0662159,101497.4958
2020/1/30 19:00,350.1008889,291.0384666,-4.493036883,-8.464560832,295.9346174,299.0567781,101493.0852
2020/1/30 20:00,348.9733236,290.9783248,-4.529095267,-8.361006702,295.9389066,299.0420743,101500.4466
2020/1/30 21:00,349.1314694,290.9267636,-4.549188413,-8.227914595,295.9659638,299.0191638,101520.7178
2020/1/30 22:00,346.603182,290.8875909,-4.529283314,-8.0582556,296.0208108,298.9834645,101553.9644
2020/1/30 23:00,342.8656272,290.8403106,-4.553298418,-7.911298543,296.0924692,298.9605556,101595.004
2020/1/31 0:00,336.9601966,290.791514,-4.598212261,-7.765231461,296.1796566,298.9458553,101633.9194
2020/1/31 1:00,334.2756186,290.7435836,-4.648367937,-7.614939582,296.2819247,298.9364235,101662.9304
2020/1/31 2:00,336.7851007,290.6977404,-4.68761001,-7.461633552,296.3915407,298.9303739,101680.2097
2020/1/31 3:00,342.9982501,290.6543386,-4.70075409,-7.316710465,296.4907046,298.9264965,101676.1259
2020/1/31 4:00,353.2759011,290.6156929,-4.689596361,-7.183284752,296.5797454,298.9240159,101653.3333
2020/1/31 5:00,366.6485609,290.5834176,-4.66653587,-7.058950979,296.6583999,298.9224359,101617.7626
2020/1/31 6:00,381.6302707,290.5587919,-4.6430717,-6.942945546,296.7255078,298.9214406,101579.3047
2020/1/31 7:00,398.8533472,290.5426589,-4.631510846,-6.835922564,296.7821221,298.9208309,101549.6589
2020/1/31 8:00,414.7193435,290.5327641,-4.636680067,-6.73403349,296.8216209,298.9204847,101534.0524
2020/1/31 9:00,428.7186433,290.5276483,-4.647292667,-6.635262205,296.8410365,298.920333,101536.7814
2020/1/31 10:00,440.5702024,290.520826,-4.644333414,-6.532590516,296.8322897,298.9203454,101553.2069
2020/1/31 11:00,451.2653791,290.5356262,-4.681844228,-6.446822545,296.829361,298.9205242,101577.9169
2020/1/31 12:00,459.066929,290.5629371,-4.751245551,-6.367166915,296.8283888,298.9209054,101603.0595
2020/1/31 13:00,466.8144775,290.5993191,-4.84360716,-6.284060793,296.8265639,298.9215651,101626.3693
2020/1/31 14:00,475.0958381,290.644259,-4.943711711,-6.18870021,296.8216231,298.9226353,101642.05
2020/1/31 15:00,477.6271473,290.6984636,-5.035830499,-6.08666912,296.8143575,298.92433,101647.083
2020/1/31 16:00,473.7612226,290.7650722,-5.115351577,-5.965420466,296.806738,298.9269882,101642.2146
2020/1/31 17:00,468.0343502,290.8496647,-5.178364668,-5.8356641,296.8019918,298.9311415,101630.2509
2020/1/31 18:00,458.975734,290.9629818,-5.221328143,-5.687207845,296.8073604,298.9376205,101612.8746
2020/1/31 19:00,450.113564,291.1185311,-5.239712305,-5.512915302,296.8347621,298.9477211,101596.0881
2020/1/31 20:00,439.5218211,291.3374951,-5.221008144,-5.29431164,296.8991576,298.9634634,101581.2425
2020/1/31 21:00,428.9542764,291.6532604,-5.128101312,-5.010542442,297.0185546,298.9879958,101569.5526
2020/1/31 22:00,410.1481052,292.1213745,-4.901625904,-4.64200464,297.2105995,299.0262248,101554.5467
2020/1/31 23:00,376.6797089,292.8094228,-4.551273518,-4.171769998,297.4858279,299.0902687,101523.7747
2020/3/1 0:00,328.6614398,293.8423617,-3.972549345,-3.524723378,297.8905954,299.1929362,101464.7125
2020/3/1 1:00,301.7446788,294.4934893,-3.574742282,-3.128571515,298.1881826,299.2588225,101432.6169
2020/3/1 2:00,287.6821507,294.8982596,-3.282950066,-2.903051862,298.4179408,299.3011047,101407.0473
2020/3/1 3:00,282.218057,295.1458019,-3.052014475,-2.801852282,298.5960076,299.3282394,101375.9557
2020/3/1 4:00,283.186836,295.2943406,-2.86981225,-2.789777411,298.7318607,299.3456534,101336.1725
2020/3/1 5:00,287.8706105,295.3820082,-2.728410561,-2.83404919,298.8350335,299.3568296,101290.8128
2020/3/1 6:00,294.0494622,295.4347785,-2.639390307,-2.910509266,298.9089475,299.3640032,101247.1983
2020/3/1 7:00,302.2356454,295.4686187,-2.607519253,-3.005442616,298.9544883,299.368609,101212.2719
2020/3/1 8:00,306.7118182,295.4926891,-2.643325579,-3.099373514,298.970701,299.371568,101192.5487
2020/3/1 9:00,309.0001165,295.5095177,-2.738033582,-3.174283713,298.9595473,299.3734722,101188.7387
2020/3/1 10:00,310.6255159,295.512871,-2.87719165,-3.213169425,298.9206925,299.3747022,101198.4771
2020/3/1 11:00,313.4798196,295.5336247,-3.070556389,-3.265149635,298.8683495,299.3755042,101215.9564
2020/3/1 12:00,318.0351449,295.5611179,-3.301379461,-3.306519024,298.8132519,299.3760385,101239.7052
2020/3/1 13:00,323.5347264,295.5874027,-3.544162684,-3.329834016,298.7555139,299.3764121,101263.3119
2020/3/1 14:00,330.8602521,295.6080291,-3.773876095,-3.338422041,298.6930023,299.3766995,101276.6563
2020/3/1 15:00,338.5423324,295.6219179,-3.981442279,-3.34206444,298.629702,299.3769583,101279.4342
2020/3/1 16:00,345.3655551,295.6279564,-4.162937645,-3.344400637,298.5665217,299.3772403,101271.5717
2020/3/1 17:00,351.4316682,295.6258507,-4.321240789,-3.360850802,298.5034304,299.3776018,101255.6066
2020/3/1 18:00,357.7481676,295.6168018,-4.461989166,-3.388730823,298.4475202,299.3781152,101237.6794
2020/3/1 19:00,365.2384388,295.6011118,-4.600281642,-3.435621881,298.4018274,299.3788831,101225.5019
2020/3/1 20:00,374.4166985,295.5793768,-4.73107076,-3.494371801,298.3722508,299.3800591,101225.3853
2020/3/1 21:00,386.5310383,295.5526822,-4.851606333,-3.559838656,298.3633066,299.3818784,101237.0584
2020/3/1 22:00,401.3975033,295.5222484,-4.950336089,-3.62712163,298.375995,299.3847049,101262.8488
2020/3/1 23:00,416.1475441,295.4839701,-5.07959831,-3.711796237,298.4088155,299.3865189,101298.2378
2020/3/2 0:00,431.6688743,295.4406539,-5.224965162,-3.800023335,298.4645259,299.3876832,101331.4536
2020/3/2 1:00,446.0227732,295.3938576,-5.364653779,-3.880507502,298.5403068,299.3884305,101356.1554
2020/3/2 2:00,458.7946764,295.3482558,-5.483317431,-3.949801172,298.6285455,299.3889104,101365.9713
2020/3/2 3:00,467.3682293,295.3081017,-5.570750921,-3.998409524,298.713281,299.3892189,101357.1406
2020/3/2 4:00,470.8731574,295.2767319,-5.621961735,-4.024800011,298.78764,299.3894177,101333.679
2020/3/2 5:00,466.1704766,295.2551011,-5.647284024,-4.026361463,298.8469594,299.3895465,101296.5145
2020/3/2 6:00,457.1962556,295.2443082,-5.656847333,-4.006309826,298.8929797,299.389631,101259.9012
2020/3/2 7:00,449.5488536,295.2437913,-5.665336007,-3.965540738,298.9241678,299.3896883,101233.5672
2020/3/2 8:00,437.8422315,295.2531255,-5.676109967,-3.9081676,298.9390223,299.3897297,101221.0131
2020/3/2 9:00,425.7199052,295.2705075,-5.692802655,-3.83130372,298.9376025,299.3897635,101226.8851
2020/3/2 10:00,414.5479406,295.2899494,-5.692382593,-3.730764258,298.918802,299.3897965,101243.6374
2020/3/2 11:00,407.7995713,295.3127955,-5.741333664,-3.657332707,298.8924663,299.3898353,101269.3792
2020/3/2 12:00,406.2548176,295.333729,-5.827045841,-3.587251311,298.863096,299.3898876,101298.399
2020/3/2 13:00,409.7685889,295.3500867,-5.929168062,-3.509439546,298.8320135,299.389964,101324.4751
2020/3/2 14:00,414.3382646,295.3607683,-6.028563328,-3.428338239,298.7959693,299.3900796,101341.5369
2020/3/2 15:00,418.1581742,295.3651623,-6.116791537,-3.335778373,298.7569875,299.3902576,101348.3287
2020/3/2 16:00,421.9576002,295.3633856,-6.183319177,-3.237756902,298.7164492,299.3905336,101345.2497
2020/3/2 17:00,425.0742361,295.3574516,-6.230975988,-3.145212557,298.6729616,299.3909628,101331.7744
2020/3/2 18:00,425.1166737,295.348683,-6.267253084,-3.057140983,298.6333568,299.391631,101315.5192
2020/3/2 19:00,420.4710302,295.3378612,-6.308366615,-2.975639711,298.6034222,299.3926719,101304.8816
2020/3/2 20:00,420.11621,295.3258943,-6.346628791,-2.887932119,298.588684,299.3942937,101305.4088
2020/3/2 21:00,420.605733,295.3140177,-6.371487501,-2.791500331,298.5934703,299.3968207,101315.3876
2020/3/2 22:00,420.8109657,295.3041691,-6.358023289,-2.688131254,298.6208119,299.4007583,101337.857
2020/3/2 23:00,423.4756113,295.2901454,-6.364865748,-2.587962877,298.665729,299.4032855,101365.9376
2020/3/3 0:00,427.8344161,295.2719497,-6.364331924,-2.484027446,298.7318875,299.4049078,101394.1367
2020/3/3 1:00,433.9954985,295.2529878,-6.326991777,-2.377720355,298.8178638,299.4059495,101417.0695
2020/3/3 2:00,441.1861632,295.2378533,-6.229200232,-2.284489353,298.9139018,299.4066192,101423.936
2020/3/3 3:00,446.6477222,295.2322781,-6.074370225,-2.215351526,299.0034208,299.4070506,101411.8884
2020/3/3 4:00,450.7190027,295.2374488,-5.87011322,-2.170699126,299.0781594,299.4073302,101378.3511
2020/3/3 5:00,452.9766299,295.2525818,-5.646169306,-2.152738679,299.1373013,299.4075137,101332.6449
2020/3/3 6:00,455.8059103,295.2780763,-5.425128154,-2.163598385,299.177399,299.4076379,101284.3349
2020/3/3 7:00,458.8165443,295.3130359,-5.23581833,-2.207125761,299.1988544,299.4077277,101244.2388
2020/3/3 8:00,459.0877657,295.3545766,-5.086107983,-2.276262936,299.1999962,299.4078009,101217.5593
2020/3/3 9:00,456.8621879,295.3978176,-4.979615083,-2.365515831,299.1819567,299.4078723,101207.9122
2020/3/3 10:00,453.0414708,295.4330567,-4.894090049,-2.471604843,299.1436505,299.407956,101214.2344
2020/3/3 11:00,450.9483137,295.4810906,-4.878734495,-2.57389258,299.0964152,299.408069,101236.3398
2020/3/3 12:00,449.8978674,295.530438,-4.905983353,-2.662836764,299.0477368,299.4082337,101263.4455
2020/3/3 13:00,446.5992434,295.5751094,-4.958398605,-2.731307021,298.9970219,299.4084831,101290.3947
2020/3/3 14:00,440.1277294,295.6113932,-5.019289762,-2.771678522,298.940033,299.4088671,101308.325
2020/3/3 15:00,430.8516325,295.6376567,-5.074824984,-2.780489554,298.8784524,299.4094624,101312.7475
2020/3/3 16:00,418.996086,295.6536163,-5.129891112,-2.758608533,298.8153504,299.4103882,101306.3884
2020/3/3 17:00,405.9050102,295.659687,-5.177468052,-2.718873822,298.7532144,299.4118296,101292.1034
2020/3/3 18:00,392.1443019,295.6574565,-5.218105976,-2.67715047,298.6951351,299.4140749,101276.1329
2020/3/3 19:00,381.5971471,295.6474967,-5.266216606,-2.634211495,298.6503526,299.4175731,101268.7136
2020/3/3 20:00,369.081681,295.629763,-5.304614278,-2.592135527,298.6217404,299.4230239,101269.2742
2020/3/3 21:00,359.1007289,295.6039624,-5.325138911,-2.554245532,298.61531,299.4315174,101281.9152
2020/3/3 22:00,353.3140434,295.5662101,-5.298675989,-2.522951394,298.6332358,299.4447523,101305.717
2020/3/3 23:00,351.2885242,295.535594,-5.298591923,-2.48173693,298.6700657,299.4532452,101334.3804
2020/3/4 0:00,350.8580054,295.5077914,-5.29102537,-2.422859151,298.7274685,299.4586945,101361.1806
2020/3/4 1:00,350.9165636,295.4817779,-5.245600559,-2.348434458,298.8008878,299.4621901,101381.6423
2020/3/4 2:00,351.2442986,295.4585321,-5.146325939,-2.279767304,298.8837143,299.4644312,101387.8736
2020/3/4 3:00,346.8244137,295.4388035,-4.993871736,-2.237304831,298.9594144,299.4658659,101376.2046
2020/3/4 4:00,341.9365198,295.4238686,-4.789386679,-2.238672245,299.0216298,299.4667813,101343.8989
2020/3/4 5:00,339.2932476,295.4145416,-4.561164511,-2.29426964,299.0686085,299.4673604,101301.0366
2020/3/4 6:00,334.936176,295.4117646,-4.331286711,-2.409142574,299.0964728,299.467719,101253.4267
2020/3/4 7:00,330.4895699,295.4167886,-4.128521813,-2.578194121,299.1074342,299.4679289,101211.9897
2020/3/4 8:00,326.8856288,295.4300514,-3.960637364,-2.793870708,299.0998112,299.468032,101188.3358
2020/3/4 9:00,324.2228416,295.4492264,-3.82256268,-3.038676659,299.0754862,299.4680489,101182.1614
2020/3/4 10:00,322.0659737,295.4642854,-3.700010298,-3.307400432,299.033876,299.467983,101197.982
2020/3/4 11:00,318.0209828,295.4953915,-3.652423356,-3.605693777,298.9813756,299.4678212,101230.4142
2020/3/4 12:00,313.0136552,295.5316629,-3.673868001,-3.915129131,298.9215664,299.4675311,101268.1977
2020/3/4 13:00,309.9882321,295.5649393,-3.747773394,-4.208761436,298.858357,299.4670546,101306.2867
2020/3/4 14:00,306.9740913,295.5888089,-3.852192739,-4.470624849,298.7865984,299.4662965,101337.4897
2020/3/4 15:00,307.1321811,295.601365,-3.96963796,-4.691326509,298.7073177,299.4651051,101355.0235
2020/3/4 16:00,308.3952274,295.6018973,-4.09685187,-4.87744101,298.6249793,299.4632422,101359.3634
2020/3/4 17:00,308.8034118,295.5908614,-4.231478006,-5.026490891,298.5429807,299.4603351,101353.9424
2020/3/4 18:00,306.8640232,295.5704879,-4.370241719,-5.149225933,298.4677491,299.4558025,101343.0717
2020/3/4 19:00,303.4380656,295.5426163,-4.514508235,-5.243864707,298.4072908,299.4487379,101337.1397
2020/3/4 20:00,298.4356214,295.5085234,-4.657887173,-5.313596431,298.3647467,299.4377283,101336.5772
2020/3/4 21:00,291.5613729,295.4687917,-4.79154095,-5.358050548,298.3431073,299.4205717,101344.7855
2020/3/4 22:00,284.7641035,295.420931,-4.909065039,-5.382542453,298.3441902,299.393837,101361.8371
2020/3/4 23:00,280.2730287,295.3785822,-5.040816235,-5.389250627,298.368155,299.3766803,101383.7411
2020/3/5 0:00,278.005876,295.3396141,-5.167531978,-5.373620212,298.4151749,299.3656705,101405.2509
2020/3/5 1:00,278.2122653,295.3053123,-5.27060489,-5.34215894,298.4799386,299.3586055,101420.7797
2020/3/5 2:00,280.1524052,295.2777608,-5.335027984,-5.307646293,298.5532339,299.3540724,101422.1984
2020/3/5 3:00,283.619665,295.258508,-5.359861448,-5.278966601,298.6211912,299.3511644,101405.5268
2020/3/5 4:00,289.0414894,295.2473666,-5.341130327,-5.252768412,298.6738463,299.3493001,101370.6836
2020/3/5 5:00,295.1606141,295.2434133,-5.289914486,-5.238677829,298.7098776,299.3481066,101326.6439
2020/3/5 6:00,302.062256,295.2463011,-5.212467295,-5.236251419,298.7291418,299.347345,101280.0982
2020/3/5 7:00,306.7494491,295.2548091,-5.131204557,-5.249993936,298.73266,299.3468633,101241.1162
2020/3/5 8:00,309.1153723,295.2675833,-5.055154318,-5.271672349,298.7196768,299.3465649,101219.3478
2020/3/5 9:00,307.7751611,295.2813378,-4.986571748,-5.291162548,298.6891055,299.3463903,101215.7298
2020/3/5 10:00,302.9219811,295.2903887,-4.90834209,-5.281794822,298.6418431,299.3463044,101228.746
2020/3/5 11:00,297.2422929,295.3064111,-4.89450146,-5.286198799,298.5991277,299.3462901,101257.9809
2020/3/5 12:00,292.1292384,295.3225736,-4.917624027,-5.281921238,298.5633005,299.3463447,101291.5541
2020/3/5 13:00,286.6985179,295.334869,-4.958650907,-5.255515623,298.5351306,299.3464788,101325.6732
2020/3/5 14:00,280.6552753,295.342017,-4.992739872,-5.202456072,298.5071781,299.3467195,101350.0201
2020/3/5 15:00,275.39554,295.342489,-5.011953507,-5.128650907,298.4784815,299.3471148,101363.4005
2020/3/5 16:00,271.4179124,295.3352275,-5.014659467,-5.043300228,298.4456489,299.3477439,101361.8569
2020/3/5 17:00,271.5057628,295.3219304,-5.001758361,-4.952346751,298.4118686,299.3487324,101349.0987
2020/3/5 18:00,275.2955199,295.3032835,-4.977246598,-4.855680812,298.3818968,299.3502781,101330.3417
2020/3/5 19:00,281.2969481,295.2805368,-4.946283938,-4.743649804,298.3599599,299.3526902,101314.445
2020/3/5 20:00,284.6316705,295.2548568,-4.909730155,-4.606428986,298.3513923,299.3564511,101308.2628
2020/3/5 21:00,286.9194728,295.2265332,-4.849297261,-4.436547007,298.3574606,299.362313,101314.0069
2020/3/5 22:00,288.9045345,295.1963013,-4.73999086,-4.232419418,298.3773327,299.3714482,101332.1201
2020/3/5 23:00,288.988422,295.1645041,-4.657966304,-4.03494587,298.4273067,299.3773113,101359.7816
2020/3/6 0:00,289.7504491,295.133381,-4.568677016,-3.829073866,298.5043707,299.3810748,101390.5137
